Rank,NOC_x,Gold,Silver,Bronze,Total,Year,NOC_y,Host_City,Sport,Sports_Participation_Count
24,119.0,1,0,0,1,1928,185.0,0,59.0,0.0
24,119.0,1,0,0,1,1928,185.0,0,60.0,0.0
24,119.0,1,0,0,1,1928,185.0,0,60.0,7.0
24,119.0,1,0,0,1,1928,185.0,0,61.0,0.0
24,119.0,1,0,0,1,1928,185.0,0,61.0,0.0
24,119.0,1,0,0,1,1928,185.0,0,63.0,3.0
24,119.0,1,0,0,1,1928,185.0,0,64.0,0.0
24,119.0,1,0,0,1,1928,185.0,0,65.0,0.0
24,119.0,1,0,0,1,1928,185.0,0,67.0,0.0
24,119.0,1,0,0,1,1928,185.0,0,68.0,0.0
24,119.0,1,0,0,1,1928,185.0,0,69.0,0.0
24,119.0,1,0,0,1,1928,185.0,0,72.0,0.0
24,119.0,1,0,0,1,1928,185.0,0,73.0,0.0
24,119.0,1,0,0,1,1928,185.0,0,74.0,0.0
24,119.0,1,0,0,1,1928,185.0,0,80.0,0.0
24,119.0,1,0,0,1,1928,185.0,0,81.0,0.0
24,119.0,1,0,0,1,1928,185.0,0,83.0,0.0
24,119.0,1,0,0,1,1928,185.0,0,83.0,0.0
24,119.0,1,0,0,1,1928,185.0,0,84.0,0.0
24,119.0,1,0,0,1,1928,185.0,0,86.0,5.0
24,119.0,1,0,0,1,1928,185.0,0,87.0,7.0
24,119.0,1,0,0,1,1928,185.0,0,87.0,6.0
24,119.0,1,0,0,1,1928,185.0,0,76.0,109.0
24,119.0,1,0,0,1,1928,185.0,0,75.0,20.0
24,119.0,1,0,0,1,1928,185.0,0,77.0,14.0
24,188.0,1,0,0,1,1928,185.0,0,4.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,4.0,4.0
24,188.0,1,0,0,1,1928,185.0,0,4.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,4.0,11.0
24,188.0,1,0,0,1,1928,185.0,0,4.0,1.0
24,188.0,1,0,0,1,1928,185.0,0,5.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,9.0,27.0
24,188.0,1,0,0,1,1928,185.0,0,10.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,13.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,13.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,14.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,14.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,15.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,17.0,8.0
24,188.0,1,0,0,1,1928,185.0,0,18.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,21.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,21.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,22.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,23.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,24.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,24.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,24.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,24.0,2.0
24,188.0,1,0,0,1,1928,185.0,0,24.0,4.0
24,188.0,1,0,0,1,1928,185.0,0,34.0,2.0
24,188.0,1,0,0,1,1928,185.0,0,34.0,2.0
24,188.0,1,0,0,1,1928,185.0,0,34.0,2.0
24,188.0,1,0,0,1,1928,185.0,0,34.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,34.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,36.0,7.0
24,188.0,1,0,0,1,1928,185.0,0,37.0,1.0
24,188.0,1,0,0,1,1928,185.0,0,39.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,40.0,1.0
24,188.0,1,0,0,1,1928,185.0,0,41.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,42.0,8.0
24,188.0,1,0,0,1,1928,185.0,0,42.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,42.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,43.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,43.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,47.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,48.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,49.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,50.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,50.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,53.0,1.0
24,188.0,1,0,0,1,1928,185.0,0,55.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,56.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,59.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,60.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,60.0,7.0
24,188.0,1,0,0,1,1928,185.0,0,61.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,61.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,63.0,3.0
24,188.0,1,0,0,1,1928,185.0,0,64.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,65.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,67.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,68.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,69.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,72.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,73.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,74.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,80.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,81.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,83.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,83.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,84.0,0.0
24,188.0,1,0,0,1,1928,185.0,0,86.0,5.0
24,188.0,1,0,0,1,1928,185.0,0,87.0,7.0
24,188.0,1,0,0,1,1928,185.0,0,87.0,6.0
24,188.0,1,0,0,1,1928,185.0,0,76.0,109.0
24,188.0,1,0,0,1,1928,185.0,0,75.0,20.0
24,188.0,1,0,0,1,1928,185.0,0,77.0,14.0
24,80.0,1,0,0,1,1928,185.0,0,4.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,4.0,4.0
24,80.0,1,0,0,1,1928,185.0,0,4.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,4.0,11.0
24,80.0,1,0,0,1,1928,185.0,0,4.0,1.0
24,80.0,1,0,0,1,1928,185.0,0,5.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,9.0,27.0
24,80.0,1,0,0,1,1928,185.0,0,10.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,13.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,13.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,14.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,14.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,15.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,17.0,8.0
24,80.0,1,0,0,1,1928,185.0,0,18.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,21.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,21.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,22.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,23.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,24.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,24.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,24.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,24.0,2.0
24,80.0,1,0,0,1,1928,185.0,0,24.0,4.0
24,80.0,1,0,0,1,1928,185.0,0,34.0,2.0
24,80.0,1,0,0,1,1928,185.0,0,34.0,2.0
24,80.0,1,0,0,1,1928,185.0,0,34.0,2.0
24,80.0,1,0,0,1,1928,185.0,0,34.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,34.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,36.0,7.0
24,80.0,1,0,0,1,1928,185.0,0,37.0,1.0
24,80.0,1,0,0,1,1928,185.0,0,39.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,40.0,1.0
24,80.0,1,0,0,1,1928,185.0,0,41.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,42.0,8.0
24,80.0,1,0,0,1,1928,185.0,0,42.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,42.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,43.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,43.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,47.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,48.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,49.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,50.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,50.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,53.0,1.0
24,80.0,1,0,0,1,1928,185.0,0,55.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,56.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,59.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,60.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,60.0,7.0
24,80.0,1,0,0,1,1928,185.0,0,61.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,61.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,63.0,3.0
24,80.0,1,0,0,1,1928,185.0,0,64.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,65.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,67.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,68.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,69.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,72.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,73.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,74.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,80.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,81.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,83.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,83.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,84.0,0.0
24,80.0,1,0,0,1,1928,185.0,0,86.0,5.0
24,80.0,1,0,0,1,1928,185.0,0,87.0,7.0
24,80.0,1,0,0,1,1928,185.0,0,87.0,6.0
24,80.0,1,0,0,1,1928,185.0,0,76.0,109.0
24,80.0,1,0,0,1,1928,185.0,0,75.0,20.0
24,80.0,1,0,0,1,1928,185.0,0,77.0,14.0
24,264.0,1,0,0,1,1928,185.0,0,4.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,4.0,4.0
24,264.0,1,0,0,1,1928,185.0,0,4.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,4.0,11.0
24,264.0,1,0,0,1,1928,185.0,0,4.0,1.0
24,264.0,1,0,0,1,1928,185.0,0,5.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,9.0,27.0
24,264.0,1,0,0,1,1928,185.0,0,10.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,13.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,13.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,14.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,14.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,15.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,17.0,8.0
24,264.0,1,0,0,1,1928,185.0,0,18.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,21.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,21.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,22.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,23.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,24.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,24.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,24.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,24.0,2.0
24,264.0,1,0,0,1,1928,185.0,0,24.0,4.0
24,264.0,1,0,0,1,1928,185.0,0,34.0,2.0
24,264.0,1,0,0,1,1928,185.0,0,34.0,2.0
24,264.0,1,0,0,1,1928,185.0,0,34.0,2.0
24,264.0,1,0,0,1,1928,185.0,0,34.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,34.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,36.0,7.0
24,264.0,1,0,0,1,1928,185.0,0,37.0,1.0
24,264.0,1,0,0,1,1928,185.0,0,39.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,40.0,1.0
24,264.0,1,0,0,1,1928,185.0,0,41.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,42.0,8.0
24,264.0,1,0,0,1,1928,185.0,0,42.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,42.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,43.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,43.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,47.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,48.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,49.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,50.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,50.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,53.0,1.0
24,264.0,1,0,0,1,1928,185.0,0,55.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,56.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,59.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,60.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,60.0,7.0
24,264.0,1,0,0,1,1928,185.0,0,61.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,61.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,63.0,3.0
24,264.0,1,0,0,1,1928,185.0,0,64.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,65.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,67.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,68.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,69.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,72.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,73.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,74.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,80.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,81.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,83.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,83.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,84.0,0.0
24,264.0,1,0,0,1,1928,185.0,0,86.0,5.0
24,264.0,1,0,0,1,1928,185.0,0,87.0,7.0
24,264.0,1,0,0,1,1928,185.0,0,87.0,6.0
24,264.0,1,0,0,1,1928,185.0,0,76.0,109.0
24,264.0,1,0,0,1,1928,185.0,0,75.0,20.0
24,264.0,1,0,0,1,1928,185.0,0,77.0,14.0
29,21.0,0,1,2,3,1928,185.0,0,4.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,4.0,4.0
29,21.0,0,1,2,3,1928,185.0,0,4.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,4.0,11.0
29,21.0,0,1,2,3,1928,185.0,0,4.0,1.0
29,21.0,0,1,2,3,1928,185.0,0,5.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,9.0,27.0
29,21.0,0,1,2,3,1928,185.0,0,10.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,13.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,13.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,14.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,14.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,15.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,17.0,8.0
29,21.0,0,1,2,3,1928,185.0,0,18.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,21.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,21.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,22.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,23.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,24.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,24.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,24.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,24.0,2.0
29,21.0,0,1,2,3,1928,185.0,0,24.0,4.0
29,21.0,0,1,2,3,1928,185.0,0,34.0,2.0
29,21.0,0,1,2,3,1928,185.0,0,34.0,2.0
29,21.0,0,1,2,3,1928,185.0,0,34.0,2.0
29,21.0,0,1,2,3,1928,185.0,0,34.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,34.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,36.0,7.0
29,21.0,0,1,2,3,1928,185.0,0,37.0,1.0
29,21.0,0,1,2,3,1928,185.0,0,39.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,40.0,1.0
29,21.0,0,1,2,3,1928,185.0,0,41.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,42.0,8.0
29,21.0,0,1,2,3,1928,185.0,0,42.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,42.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,43.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,43.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,47.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,48.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,49.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,50.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,50.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,53.0,1.0
29,21.0,0,1,2,3,1928,185.0,0,55.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,56.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,59.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,60.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,60.0,7.0
29,21.0,0,1,2,3,1928,185.0,0,61.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,61.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,63.0,3.0
29,21.0,0,1,2,3,1928,185.0,0,64.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,65.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,67.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,68.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,69.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,72.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,73.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,74.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,80.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,81.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,83.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,83.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,84.0,0.0
29,21.0,0,1,2,3,1928,185.0,0,86.0,5.0
29,21.0,0,1,2,3,1928,185.0,0,87.0,7.0
29,21.0,0,1,2,3,1928,185.0,0,87.0,6.0
29,21.0,0,1,2,3,1928,185.0,0,76.0,109.0
29,21.0,0,1,2,3,1928,185.0,0,75.0,20.0
29,21.0,0,1,2,3,1928,185.0,0,77.0,14.0
30,52.0,0,1,0,1,1928,185.0,0,4.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,4.0,4.0
30,52.0,0,1,0,1,1928,185.0,0,4.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,4.0,11.0
30,52.0,0,1,0,1,1928,185.0,0,4.0,1.0
30,52.0,0,1,0,1,1928,185.0,0,5.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,9.0,27.0
30,52.0,0,1,0,1,1928,185.0,0,10.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,13.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,13.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,14.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,14.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,15.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,17.0,8.0
30,52.0,0,1,0,1,1928,185.0,0,18.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,21.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,21.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,22.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,23.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,24.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,24.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,24.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,24.0,2.0
30,52.0,0,1,0,1,1928,185.0,0,24.0,4.0
30,52.0,0,1,0,1,1928,185.0,0,34.0,2.0
30,52.0,0,1,0,1,1928,185.0,0,34.0,2.0
30,52.0,0,1,0,1,1928,185.0,0,34.0,2.0
30,52.0,0,1,0,1,1928,185.0,0,34.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,34.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,36.0,7.0
30,52.0,0,1,0,1,1928,185.0,0,37.0,1.0
30,52.0,0,1,0,1,1928,185.0,0,39.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,40.0,1.0
30,52.0,0,1,0,1,1928,185.0,0,41.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,42.0,8.0
30,52.0,0,1,0,1,1928,185.0,0,42.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,42.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,43.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,43.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,47.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,48.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,49.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,50.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,50.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,53.0,1.0
30,52.0,0,1,0,1,1928,185.0,0,55.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,56.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,59.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,60.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,60.0,7.0
30,52.0,0,1,0,1,1928,185.0,0,61.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,61.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,63.0,3.0
30,52.0,0,1,0,1,1928,185.0,0,64.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,65.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,67.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,68.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,69.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,72.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,73.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,74.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,80.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,81.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,83.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,83.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,84.0,0.0
30,52.0,0,1,0,1,1928,185.0,0,86.0,5.0
30,52.0,0,1,0,1,1928,185.0,0,87.0,7.0
30,52.0,0,1,0,1,1928,185.0,0,87.0,6.0
30,52.0,0,1,0,1,1928,185.0,0,76.0,109.0
30,52.0,0,1,0,1,1928,185.0,0,75.0,20.0
30,52.0,0,1,0,1,1928,185.0,0,77.0,14.0
30,112.0,0,1,0,1,1928,185.0,0,4.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,4.0,4.0
30,112.0,0,1,0,1,1928,185.0,0,4.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,4.0,11.0
30,112.0,0,1,0,1,1928,185.0,0,4.0,1.0
30,112.0,0,1,0,1,1928,185.0,0,5.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,9.0,27.0
30,112.0,0,1,0,1,1928,185.0,0,10.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,13.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,13.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,14.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,14.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,15.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,17.0,8.0
30,112.0,0,1,0,1,1928,185.0,0,18.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,21.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,21.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,22.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,23.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,24.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,24.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,24.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,24.0,2.0
30,112.0,0,1,0,1,1928,185.0,0,24.0,4.0
30,112.0,0,1,0,1,1928,185.0,0,34.0,2.0
30,112.0,0,1,0,1,1928,185.0,0,34.0,2.0
30,112.0,0,1,0,1,1928,185.0,0,34.0,2.0
30,112.0,0,1,0,1,1928,185.0,0,34.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,34.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,36.0,7.0
30,112.0,0,1,0,1,1928,185.0,0,37.0,1.0
30,112.0,0,1,0,1,1928,185.0,0,39.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,40.0,1.0
30,112.0,0,1,0,1,1928,185.0,0,41.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,42.0,8.0
30,112.0,0,1,0,1,1928,185.0,0,42.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,42.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,43.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,43.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,47.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,48.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,49.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,50.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,50.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,53.0,1.0
30,112.0,0,1,0,1,1928,185.0,0,55.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,56.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,59.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,60.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,60.0,7.0
30,112.0,0,1,0,1,1928,185.0,0,61.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,61.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,63.0,3.0
30,112.0,0,1,0,1,1928,185.0,0,64.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,65.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,67.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,68.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,69.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,72.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,73.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,74.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,80.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,81.0,0.0
30,112.0,0,1,0,1,1928,185.0,0,83.0,0.0
